SPI,2020-07-25 20:26:01.305,69.09
Sonic,2020-07-25 20:26:01.405,2.76
Sonic,2020-07-25 20:26:01.505,2.76
Sonic,2020-07-25 20:26:01.605,3.54
Sonic,2020-07-25 20:26:01.702,3.54
Sonic,2020-07-25 20:26:01.805,3.53
SPI,2020-07-25 20:26:01.805,69.09
Sonic,2020-07-25 20:26:01.905,3.52
Sonic,2020-07-25 20:26:02.005,3.96
Sonic,2020-07-25 20:26:02.105,3.98
Sonic,2020-07-25 20:26:02.205,3.48
Sonic,2020-07-25 20:26:02.301,3.37
SPI,2020-07-25 20:26:02.301,69.09
Sonic,2020-07-25 20:26:02.403,2.97
Sonic,2020-07-25 20:26:02.505,2.97
Sonic,2020-07-25 20:26:02.605,2.97
Sonic,2020-07-25 20:26:02.705,2.97
Sonic,2020-07-25 20:26:02.805,2.97
SPI,2020-07-25 20:26:02.805,69.09
Sonic,2020-07-25 20:26:02.905,2.97
Sonic,2020-07-25 20:26:03.000,2.6
Sonic,2020-07-25 20:26:03.105,2.6
Sonic,2020-07-25 20:26:03.202,2.6
Sonic,2020-07-25 20:26:03.305,2.6
SPI,2020-07-25 20:26:03.305,69.09
Sonic,2020-07-25 20:26:03.404,2.6
Sonic,2020-07-25 20:26:03.505,2.61
Sonic,2020-07-25 20:26:03.605,2.61
Sonic,2020-07-25 20:26:03.705,2.61
Sonic,2020-07-25 20:26:03.805,2.61
SPI,2020-07-25 20:26:03.805,69.09
Sonic,2020-07-25 20:26:03.905,2.61
Sonic,2020-07-25 20:26:04.002,2.6
Sonic,2020-07-25 20:26:04.105,2.6
Sonic,2020-07-25 20:26:04.205,2.6
Sonic,2020-07-25 20:26:04.305,2.6
SPI,2020-07-25 20:26:04.305,69.09
Sonic,2020-07-25 20:26:04.405,2.6
Sonic,2020-07-25 20:26:04.505,2.98
Sonic,2020-07-25 20:26:04.605,2.98
Sonic,2020-07-25 20:26:04.700,2.98
Sonic,2020-07-25 20:26:04.805,2.98
SPI,2020-07-25 20:26:04.805,69.09
Sonic,2020-07-25 20:26:04.902,2.98
Sonic,2020-07-25 20:26:05.005,2.98
Sonic,2020-07-25 20:26:05.105,2.97
Sonic,2020-07-25 20:26:05.205,2.97
Sonic,2020-07-25 20:26:05.302,2.97
SPI,2020-07-25 20:26:05.302,69.09
Sonic,2020-07-25 20:26:05.405,2.97
Sonic,2020-07-25 20:26:05.505,2.97
Sonic,2020-07-25 20:26:05.605,2.96
Sonic,2020-07-25 20:26:05.705,2.96
Sonic,2020-07-25 20:26:05.800,2.96
SPI,2020-07-25 20:26:05.800,69.09
Sonic,2020-07-25 20:26:05.905,2.96
Sonic,2020-07-25 20:26:06.005,2.96
Sonic,2020-07-25 20:26:06.105,2.98
Sonic,2020-07-25 20:26:06.200,2.98
Sonic,2020-07-25 20:26:06.305,2.98
SPI,2020-07-25 20:26:06.305,69.09
Sonic,2020-07-25 20:26:06.404,2.98
Sonic,2020-07-25 20:26:06.505,2.98
Sonic,2020-07-25 20:26:06.601,3.01
Sonic,2020-07-25 20:26:06.705,2.97
Sonic,2020-07-25 20:26:06.803,2.97
SPI,2020-07-25 20:26:06.803,69.09
Sonic,2020-07-25 20:26:06.905,2.97
Sonic,2020-07-25 20:26:07.005,2.97
Sonic,2020-07-25 20:26:07.105,2.97
Sonic,2020-07-25 20:26:07.205,2.97
Sonic,2020-07-25 20:26:07.305,3.0
SPI,2020-07-25 20:26:07.305,69.09
Sonic,2020-07-25 20:26:07.405,2.97
Sonic,2020-07-25 20:26:07.503,2.97
Sonic,2020-07-25 20:26:07.603,2.97
Sonic,2020-07-25 20:26:07.700,2.97
Sonic,2020-07-25 20:26:07.805,2.97
SPI,2020-07-25 20:26:07.805,69.09
Sonic,2020-07-25 20:26:07.904,2.6
Sonic,2020-07-25 20:26:08.000,2.6
Sonic,2020-07-25 20:26:08.105,2.6
Sonic,2020-07-25 20:26:08.205,2.6
Sonic,2020-07-25 20:26:08.305,2.6
SPI,2020-07-25 20:26:08.305,69.09
Sonic,2020-07-25 20:26:08.405,2.6
Sonic,2020-07-25 20:26:08.505,3.04
Sonic,2020-07-25 20:26:08.605,3.06
Sonic,2020-07-25 20:26:08.705,3.02
Sonic,2020-07-25 20:26:08.803,3.03
SPI,2020-07-25 20:26:08.803,69.09
Sonic,2020-07-25 20:26:08.905,2.01
Sonic,2020-07-25 20:26:09.005,2.01
Sonic,2020-07-25 20:26:09.101,2.01
Sonic,2020-07-25 20:26:09.205,2.01
Sonic,2020-07-25 20:26:09.305,2.01
SPI,2020-07-25 20:26:09.305,69.09
Sonic,2020-07-25 20:26:09.405,2.78
Sonic,2020-07-25 20:26:09.505,2.78
Sonic,2020-07-25 20:26:09.603,2.78
Sonic,2020-07-25 20:26:09.705,2.78
Sonic,2020-07-25 20:26:09.810,2.78
SPI,2020-07-25 20:26:09.810,69.09
Sonic,2020-07-25 20:26:09.905,2.78
Sonic,2020-07-25 20:26:10.005,2.81
Sonic,2020-07-25 20:26:10.105,2.81
Sonic,2020-07-25 20:26:10.204,2.81
Sonic,2020-07-25 20:26:10.305,2.81
SPI,2020-07-25 20:26:10.305,69.09
Sonic,2020-07-25 20:26:10.405,2.81
Sonic,2020-07-25 20:26:10.503,2.93
Sonic,2020-07-25 20:26:10.615,2.93
Sonic,2020-07-25 20:26:10.701,2.93
Sonic,2020-07-25 20:26:10.805,2.93
SPI,2020-07-25 20:26:10.805,69.39
Sonic,2020-07-25 20:26:10.903,2.93
Sonic,2020-07-25 20:26:11.005,2.47
Sonic,2020-07-25 20:26:11.105,2.47
Sonic,2020-07-25 20:26:11.205,2.47
Sonic,2020-07-25 20:26:11.305,2.47
SPI,2020-07-25 20:26:11.305,69.09
Sonic,2020-07-25 20:26:11.403,2.47
Sonic,2020-07-25 20:26:11.503,2.4
Sonic,2020-07-25 20:26:11.605,2.4
Sonic,2020-07-25 20:26:11.701,2.4
Sonic,2020-07-25 20:26:11.805,2.4
SPI,2020-07-25 20:26:11.805,69.09
Sonic,2020-07-25 20:26:11.905,2.4
Sonic,2020-07-25 20:26:12.005,2.4
Sonic,2020-07-25 20:26:12.105,4.72
Sonic,2020-07-25 20:26:12.205,4.26
Sonic,2020-07-25 20:26:12.304,4.66
SPI,2020-07-25 20:26:12.304,69.09
Sonic,2020-07-25 20:26:12.405,5.5
Sonic,2020-07-25 20:26:12.505,7.36
Sonic,2020-07-25 20:26:12.602,6.27
Sonic,2020-07-25 20:26:12.705,6.71
Sonic,2020-07-25 20:26:12.805,9.36
SPI,2020-07-25 20:26:12.805,69.09
Sonic,2020-07-25 20:26:12.905,9.36
Sonic,2020-07-25 20:26:13.005,7.89
Sonic,2020-07-25 20:26:13.103,13.97
Sonic,2020-07-25 20:26:13.205,13.97
Sonic,2020-07-25 20:26:13.302,13.97
SPI,2020-07-25 20:26:13.302,69.09
Sonic,2020-07-25 20:26:13.401,3911.47
Sonic,2020-07-25 20:26:13.505,4.6
Sonic,2020-07-25 20:26:13.607,4.6
Sonic,2020-07-25 20:26:13.705,4.6
Sonic,2020-07-25 20:26:13.806,4.6
SPI,2020-07-25 20:26:13.807,69.09
Sonic,2020-07-25 20:26:13.905,3882.33
Sonic,2020-07-25 20:26:14.005,4.6
Sonic,2020-07-25 20:26:14.105,19.64
Sonic,2020-07-25 20:26:14.201,245.12
Sonic,2020-07-25 20:26:14.305,21.94
SPI,2020-07-25 20:26:14.305,69.09
Sonic,2020-07-25 20:26:14.408,19.71
Sonic,2020-07-25 20:26:14.508,20.34
Sonic,2020-07-25 20:26:14.605,20.34
Sonic,2020-07-25 20:26:14.705,22.8
Sonic,2020-07-25 20:26:14.806,21.69
SPI,2020-07-25 20:26:14.806,69.09
Sonic,2020-07-25 20:26:14.965,21.69
Sonic,2020-07-25 20:26:15.063,3870.57
Sonic,2020-07-25 20:26:15.105,3870.57
Sonic,2020-07-25 20:26:15.203,4.61
Sonic,2020-07-25 20:26:15.305,13.55
SPI,2020-07-25 20:26:15.305,69.09
Sonic,2020-07-25 20:26:15.405,12.04
Sonic,2020-07-25 20:26:15.505,10.83
Sonic,2020-07-25 20:26:15.605,8.46
Sonic,2020-07-25 20:26:15.700,8.46
Sonic,2020-07-25 20:26:15.805,8.6
SPI,2020-07-25 20:26:15.805,69.09
Sonic,2020-07-25 20:26:15.905,6.8
Sonic,2020-07-25 20:26:16.005,5.49
Sonic,2020-07-25 20:26:16.105,6.99
Sonic,2020-07-25 20:26:16.205,4.76
Sonic,2020-07-25 20:26:16.305,4.37
SPI,2020-07-25 20:26:16.305,69.39
Sonic,2020-07-25 20:26:16.403,4.65
Sonic,2020-07-25 20:26:16.505,6.66
Sonic,2020-07-25 20:26:16.610,8.33
Sonic,2020-07-25 20:26:16.704,8.33
Sonic,2020-07-25 20:26:16.807,9.99
SPI,2020-07-25 20:26:16.807,69.09
Sonic,2020-07-25 20:26:16.900,244.65
Sonic,2020-07-25 20:26:17.005,257.74
Sonic,2020-07-25 20:26:17.103,244.7
Sonic,2020-07-25 20:26:17.202,244.7
Sonic,2020-07-25 20:26:17.305,245.49
SPI,2020-07-25 20:26:17.305,69.09
Sonic,2020-07-25 20:26:17.401,245.05
Sonic,2020-07-25 20:26:17.505,245.09
Sonic,2020-07-25 20:26:17.605,244.64
Sonic,2020-07-25 20:26:17.701,244.64
Sonic,2020-07-25 20:26:17.805,244.72
SPI,2020-07-25 20:26:17.805,69.09
Sonic,2020-07-25 20:26:17.905,245.62
Sonic,2020-07-25 20:26:18.003,244.75
Sonic,2020-07-25 20:26:18.109,245.19
Sonic,2020-07-25 20:26:18.200,245.19
Sonic,2020-07-25 20:26:18.305,245.6
SPI,2020-07-25 20:26:18.305,62.12
Sonic,2020-07-25 20:26:18.405,247.79
Sonic,2020-07-25 20:26:18.505,245.68
Sonic,2020-07-25 20:26:18.609,221.53
Sonic,2020-07-25 20:26:18.700,221.53
Sonic,2020-07-25 20:26:18.805,166.87
SPI,2020-07-25 20:26:18.805,56.06
Sonic,2020-07-25 20:26:18.905,246.17
Sonic,2020-07-25 20:26:19.002,245.44
Sonic,2020-07-25 20:26:19.105,89.78
Sonic,2020-07-25 20:26:19.205,89.78
Sonic,2020-07-25 20:26:19.305,278.7
SPI,2020-07-25 20:26:19.305,52.12
Sonic,2020-07-25 20:26:19.405,8.37
Sonic,2020-07-25 20:26:19.505,245.81
Sonic,2020-07-25 20:26:19.605,246.28
Sonic,2020-07-25 20:26:19.703,10.42
Sonic,2020-07-25 20:26:19.805,10.42
SPI,2020-07-25 20:26:19.805,45.76
Sonic,2020-07-25 20:26:19.900,7.11
Sonic,2020-07-25 20:26:20.001,245.46
Sonic,2020-07-25 20:26:20.105,246.25
Sonic,2020-07-25 20:26:20.205,246.8
Sonic,2020-07-25 20:26:20.311,246.8
SPI,2020-07-25 20:26:20.312,41.82
Sonic,2020-07-25 20:26:20.405,78.91
Sonic,2020-07-25 20:26:20.505,245.85
Sonic,2020-07-25 20:26:20.615,5.48
Sonic,2020-07-25 20:26:20.714,5.06
Sonic,2020-07-25 20:26:20.805,99.39
SPI,2020-07-25 20:26:20.805,33.33
Sonic,2020-07-25 20:26:20.905,101.96
Sonic,2020-07-25 20:26:21.007,71.23
Sonic,2020-07-25 20:26:21.105,71.23
Sonic,2020-07-25 20:26:21.205,105.93
Sonic,2020-07-25 20:26:21.305,6.74
SPI,2020-07-25 20:26:21.305,29.09
Sonic,2020-07-25 20:26:21.405,6.29
Sonic,2020-07-25 20:26:21.510,78.98
Sonic,2020-07-25 20:26:21.605,245.77
Sonic,2020-07-25 20:26:21.712,246.23
Sonic,2020-07-25 20:26:21.839,247.51
SPI,2020-07-25 20:26:21.839,23.03
Sonic,2020-07-25 20:26:21.905,247.51
Sonic,2020-07-25 20:26:22.005,246.86
Sonic,2020-07-25 20:26:22.102,168.24
Sonic,2020-07-25 20:26:22.230,246.46
Sonic,2020-07-25 20:26:22.301,246.46
SPI,2020-07-25 20:26:22.301,26.36
Sonic,2020-07-25 20:26:22.402,246.44
Sonic,2020-07-25 20:26:22.505,248.96
Sonic,2020-07-25 20:26:22.609,247.77
Sonic,2020-07-25 20:26:22.710,247.77
Sonic,2020-07-25 20:26:22.805,254.48
SPI,2020-07-25 20:26:22.805,29.7
Sonic,2020-07-25 20:26:22.905,7.96
Sonic,2020-07-25 20:26:23.003,246.86
Sonic,2020-07-25 20:26:23.105,246.03
Sonic,2020-07-25 20:26:23.208,169.39
Sonic,2020-07-25 20:26:23.304,169.39
SPI,2020-07-25 20:26:23.304,36.97
Sonic,2020-07-25 20:26:23.405,78.93
Sonic,2020-07-25 20:26:23.505,167.68
Sonic,2020-07-25 20:26:23.605,254.51
Sonic,2020-07-25 20:26:23.701,246.07
Sonic,2020-07-25 20:26:23.801,246.07
SPI,2020-07-25 20:26:23.801,39.7
Sonic,2020-07-25 20:26:23.905,5.92
Sonic,2020-07-25 20:26:24.005,5.45
Sonic,2020-07-25 20:26:24.105,4.99
Sonic,2020-07-25 20:26:24.205,6.23
Sonic,2020-07-25 20:26:24.301,5.43
SPI,2020-07-25 20:26:24.301,48.18
Sonic,2020-07-25 20:26:24.405,5.44
Sonic,2020-07-25 20:26:24.505,247.74
Sonic,2020-07-25 20:26:24.605,5.03
Sonic,2020-07-25 20:26:24.705,5.05
Sonic,2020-07-25 20:26:24.805,5.0
SPI,2020-07-25 20:26:24.805,48.18
Sonic,2020-07-25 20:26:24.900,5.4
Sonic,2020-07-25 20:26:25.005,5.4
Sonic,2020-07-25 20:26:25.105,5.8
Sonic,2020-07-25 20:26:25.205,5.41
Sonic,2020-07-25 20:26:25.305,5.02
SPI,2020-07-25 20:26:25.305,55.76
Sonic,2020-07-25 20:26:25.403,247.31
Sonic,2020-07-25 20:26:25.505,6.78
Sonic,2020-07-25 20:26:25.605,5.05
Sonic,2020-07-25 20:26:25.705,5.4
Sonic,2020-07-25 20:26:25.810,247.85
SPI,2020-07-25 20:26:25.810,59.09
Sonic,2020-07-25 20:26:25.905,247.85
Sonic,2020-07-25 20:26:26.003,248.68
Sonic,2020-07-25 20:26:26.105,5.42
Sonic,2020-07-25 20:26:26.203,5.4
Sonic,2020-07-25 20:26:26.305,8.29
SPI,2020-07-25 20:26:26.305,63.33
Sonic,2020-07-25 20:26:26.405,247.48
Sonic,2020-07-25 20:26:26.505,247.48
Sonic,2020-07-25 20:26:26.605,248.35
Sonic,2020-07-25 20:26:26.713,248.36
Sonic,2020-07-25 20:26:26.805,249.61
SPI,2020-07-25 20:26:26.805,72.42
Sonic,2020-07-25 20:26:26.905,7.46
Sonic,2020-07-25 20:26:27.020,249.26
Sonic,2020-07-25 20:26:27.105,249.26
Sonic,2020-07-25 20:26:27.212,249.29
Sonic,2020-07-25 20:26:27.305,248.47
SPI,2020-07-25 20:26:27.305,73.94
Sonic,2020-07-25 20:26:27.414,248.07
Sonic,2020-07-25 20:26:27.500,248.07
Sonic,2020-07-25 20:26:27.605,7.97
Sonic,2020-07-25 20:26:27.705,167.62
Sonic,2020-07-25 20:26:27.804,248.24
SPI,2020-07-25 20:26:27.804,86.67
Sonic,2020-07-25 20:26:27.911,7.18
Sonic,2020-07-25 20:26:28.005,247.84
Sonic,2020-07-25 20:26:28.105,247.84
Sonic,2020-07-25 20:26:28.205,161.84
Sonic,2020-07-25 20:26:28.305,247.56
SPI,2020-07-25 20:26:28.305,94.85
Sonic,2020-07-25 20:26:28.405,248.55
Sonic,2020-07-25 20:26:28.505,165.98
Sonic,2020-07-25 20:26:28.618,248.1
Sonic,2020-07-25 20:26:28.705,248.1
Sonic,2020-07-25 20:26:28.805,248.92
SPI,2020-07-25 20:26:28.805,100.0
Sonic,2020-07-25 20:26:28.905,254.96
Sonic,2020-07-25 20:26:29.056,254.96
Sonic,2020-07-25 20:26:29.105,2027.69
Sonic,2020-07-25 20:26:29.203,5.44
Sonic,2020-07-25 20:26:29.304,5.44
SPI,2020-07-25 20:26:29.305,100.0
Sonic,2020-07-25 20:26:29.433,5.44
Sonic,2020-07-25 20:26:29.545,3874.23
Sonic,2020-07-25 20:26:29.611,3874.23
Sonic,2020-07-25 20:26:29.705,4.66
Sonic,2020-07-25 20:26:29.808,246.65
SPI,2020-07-25 20:26:29.808,100.0
Sonic,2020-07-25 20:26:29.920,247.27
Sonic,2020-07-25 20:26:30.001,247.27
Sonic,2020-07-25 20:26:30.105,247.65
Sonic,2020-07-25 20:26:30.205,248.08
Sonic,2020-07-25 20:26:30.305,248.61
SPI,2020-07-25 20:26:30.305,100.0
Sonic,2020-07-25 20:26:30.405,248.61
Sonic,2020-07-25 20:26:30.505,247.65
Sonic,2020-07-25 20:26:30.610,247.36
Sonic,2020-07-25 20:26:30.712,248.15
Sonic,2020-07-25 20:26:30.830,248.53
SPI,2020-07-25 20:26:30.831,100.0
Sonic,2020-07-25 20:26:30.905,248.53
Sonic,2020-07-25 20:26:31.005,79.15
Sonic,2020-07-25 20:26:31.109,79.22
Sonic,2020-07-25 20:26:31.205,247.75
Sonic,2020-07-25 20:26:31.304,247.75
SPI,2020-07-25 20:26:31.304,100.0
Sonic,2020-07-25 20:26:31.405,247.35
Sonic,2020-07-25 20:26:31.505,248.56
Sonic,2020-07-25 20:26:31.605,247.68
Sonic,2020-07-25 20:26:31.715,247.66
Sonic,2020-07-25 20:26:31.803,247.66
SPI,2020-07-25 20:26:31.803,100.0
